,AREA,PERIMETER,MAJORAXIS,MINORAXIS,ECCENTRICITY,CONVEX_AREA,EXTENT,CLASS
856,14851,512.31896972656,218.00836181641003,88.49666595459,0.91390305757523,15556,0.71775168180466,Cammeo
857,12651,467.56500244141,200.0503692627,81.172698974609,0.9139790534973101,12991,0.5941110253334,Cammeo
858,12709,456.17401123047006,191.37341308593997,85.739837646484,0.89402168989182,12934,0.78281491994858,Osmancik
859,13874,486.81799316406,207.80723571777,85.490264892578,0.9114584326744101,14116,0.56940001249313,Cammeo
860,16291,523.19299316406,223.25233459473,93.60415649414101,0.90785920619965,16595,0.58115726709366,Cammeo
861,14318,491.29598999022994,207.61473083496003,89.12659454345699,0.9031674861908001,14629,0.5624607205390899,Cammeo
862,13975,482.58898925781,203.41641235352,88.667152404785,0.90000003576279,14275,0.67265111207962,Cammeo
863,14806,497.85598754882994,211.13349914551003,90.012413024902,0.9045680165290799,15114,0.65121394395828,Cammeo
864,14789,492.95199584961,206.70867919922,92.603569030762,0.8940382003784201,15069,0.74782562255859,Cammeo
865,12990,469.48001098632994,200.51541137695,83.430351257324,0.9093282222747799,13214,0.7012145519256601,Cammeo
866,12045,452.30899047852006,193.51351928711003,80.277618408203,0.90989327430725,12368,0.55242156982422,Cammeo
867,13946,482.14001464844,203.25732421875,88.278289794922,0.90075969696045,14233,0.57151055335999,Cammeo
868,14569,500.36898803711,216.66966247558997,86.45754241943399,0.9169381856918299,14801,0.8066998720169101,Cammeo
869,15306,524.68499755859,227.78186035156003,87.042526245117,0.92410814762115,15837,0.51250630617142,Cammeo
870,13568,482.14199829102006,206.34126281738,84.976280212402,0.9112634062766999,13798,0.77284121513367,Cammeo
871,14289,488.48498535156,208.57388305663997,88.309623718262,0.90594410896301,14572,0.7920731902122501,Cammeo
872,14619,493.52398681641,209.53288269043,89.80801391601601,0.90348935127258,14973,0.6123141646385201,Cammeo
873,13338,462.53399658202994,194.25833129883,88.38234710693399,0.89050507545471,13639,0.74310547113419,Cammeo
874,12935,462.98001098632994,195.30432128906003,85.487480163574,0.8991141319274899,13213,0.75304186344147,Cammeo
875,13211,476.65899658202994,204.8645324707,82.885116577148,0.91450041532516,13608,0.7108803391456601,Cammeo
876,13785,489.91598510742006,213.37641906738,82.789916992188,0.9216596484184301,14130,0.7966366410255401,Cammeo
877,12982,466.15701293945,200.51947021483997,82.79619598388699,0.9107725024223299,13188,0.62227976322174,Cammeo
878,14999,498.54098510742006,213.50802612305,90.109741210938,0.9065754413604699,15295,0.7987112998962399,Cammeo
879,15790,516.47998046875,218.42590332031003,92.935935974121,0.9049676656723,16197,0.7501543760299699,Cammeo
880,13719,487.14700317382994,208.86477661133,84.300430297852,0.91493004560471,14111,0.60441446304321,Cammeo
881,13118,480.08599853516,207.10903930663997,81.705711364746,0.9188934564590501,13652,0.5687651634216301,Cammeo
882,11975,458.90200805664,199.0426940918,78.036766052246,0.91993945837021,12288,0.79982632398605,Cammeo
883,11958,444.92700195312005,187.75836181641003,81.88331604003899,0.8998933434486399,12240,0.7266650199890099,Osmancik
884,12621,444.58801269531,184.94313049316003,87.624458312988,0.88063710927963,12832,0.7339924573898299,Osmancik
885,11747,452.12701416016,194.49485778808997,78.74446105957,0.9143757820129399,11935,0.5426367521286,Osmancik
886,13372,472.17001342772994,197.78036499023,87.605308532715,0.8965500593185401,13750,0.60734885931015,Cammeo
887,15773,515.79400634766,219.43376159668,92.621047973633,0.9065533876419101,16089,0.70541143417358,Cammeo
888,15556,510.51000976562005,217.10223388672,92.77321624755899,0.9040980935096701,15781,0.60741895437241,Cammeo
889,11421,441.16101074219,189.52185058593997,77.256622314453,0.91314285993576,11610,0.55179244279861,Osmancik
890,13949,479.40200805664,200.0951385498,90.094688415527,0.89289784431458,14286,0.58154755830765,Cammeo
891,13266,466.0,198.0613861084,86.093475341797,0.9005845785141,13514,0.6543356180191,Cammeo
892,14715,497.55700683594,212.03532409668,89.505630493164,0.90653717517853,15094,0.79488980770111,Cammeo
893,14439,492.32299804687995,205.41563415527,91.421630859375,0.8955023288726801,14867,0.78082412481308,Cammeo
894,14975,508.07800292969,212.55642700195,91.274765014648,0.90310764312744,15482,0.63137704133987,Cammeo
895,11411,430.93399047852006,184.30924987793,79.258125305176,0.9028155803680401,11587,0.6478737592697099,Osmancik
896,11359,441.36599731445,185.19770812988,78.98223114013699,0.9044992327690101,11755,0.5807259678840601,Osmancik
897,13090,472.94500732422006,202.60157775878997,83.230178833008,0.9117222428321801,13331,0.77529019117355,Cammeo
898,11898,453.98001098632994,195.36004638672,78.369102478027,0.91601145267487,12134,0.54804235696793,Cammeo
899,12919,474.60101318359,207.93020629883,79.469329833984,0.92408281564713,13187,0.63378137350082,Cammeo
900,13935,483.24398803711,196.78610229492,91.71784973144501,0.88474315404892,14428,0.59323114156723,Cammeo
901,13909,488.7080078125,206.35185241698997,86.975631713867,0.90683215856552,14362,0.54334151744843,Cammeo
902,13295,475.74301147461,199.24073791503997,86.083778381348,0.90184527635574,13639,0.61599409580231,Cammeo
903,14009,487.06298828125,208.65165710448997,86.599807739258,0.90980094671249,14333,0.75010710954666,Cammeo
904,15350,498.1789855957,204.62120056152,96.89340209960899,0.8807799816131601,15751,0.66369765996933,Cammeo
905,13263,474.49798583984,197.84289550781003,86.686317443848,0.89889830350876,13607,0.5600929260253901,Cammeo
906,13650,491.02398681641,210.67497253418,83.690994262695,0.91770970821381,14011,0.5385890007019001,Cammeo
907,12598,466.83700561522994,199.03913879395,81.866546630859,0.91149604320526,13072,0.57540881633759,Cammeo
908,14551,502.11199951172006,208.19244384766003,90.84801483154301,0.89976942539215,14962,0.5580226778984101,Cammeo
909,15700,505.3030090332,209.9884185791,96.19488525390601,0.88890266418457,16040,0.59007030725479,Cammeo
910,14969,494.4169921875,207.20991516113,92.91051483154301,0.89383882284164,15286,0.63970082998276,Cammeo
911,14424,497.76998901367006,210.74310302733997,88.51709747314501,0.90751314163208,14920,0.55820435285568,Cammeo
912,11571,432.67098999022994,183.70559692383,80.560203552246,0.89871710538864,11741,0.6622217297554001,Osmancik
913,15204,510.48699951172006,216.31686401367,90.853950500488,0.9075222611427299,15535,0.56211179494858,Cammeo
914,14019,482.45401000977006,197.19819641113,92.670043945312,0.88270181417465,14411,0.57615482807159,Cammeo
915,11874,433.84399414062005,176.61125183105,87.049491882324,0.87009298801422,12138,0.73441368341446,Osmancik
916,13888,481.74798583984,205.74632263183997,87.00279998779301,0.90619295835495,14178,0.58510279655457,Cammeo
917,13087,468.81100463867006,198.28671264648,84.871673583984,0.9037668704986601,13488,0.7724589705467201,Cammeo
918,14410,483.80899047852006,200.63505554198997,92.52117919921899,0.88732653856277,14788,0.5832118988037099,Cammeo
919,14542,490.14599609375,208.42993164062,89.25757598876999,0.9036660790443399,14747,0.5541287064552299,Cammeo
920,15595,501.49398803711,207.89094543457,96.88516235351601,0.88476449251175,16030,0.7684158682823199,Cammeo
921,10761,429.01800537109,183.5671081543,75.227851867676,0.91217041015625,11031,0.57879734039307,Osmancik
922,15907,527.34997558594,226.89300537108997,90.79046630859399,0.91645115613937,16288,0.5738456249237099,Cammeo
923,13848,492.91000366211,207.01457214355,86.984443664551,0.9074383974075301,14383,0.66879165172577,Cammeo
924,14493,487.33599853516,205.80229187012,90.53879547119101,0.8980315923690799,14835,0.75578850507736,Cammeo
925,13468,470.76300048827994,194.4734954834,89.741065979004,0.88716280460358,14022,0.69183748960495,Cammeo
926,12483,451.81399536132994,189.89942932128997,84.861846923828,0.89459496736526,12686,0.59570509195328,Osmancik
927,16799,524.24700927734,218.34255981445,99.16317749023399,0.89091849327087,17283,0.62370979785919,Cammeo
928,12110,458.07598876952994,192.49914550781003,81.794281005859,0.90523689985275,12562,0.7086844444274899,Cammeo
929,14934,488.27099609375,201.07995605468997,95.97958374023399,0.8787292838096601,15193,0.65037888288498,Cammeo
930,13274,471.0539855957,197.61219787598,86.34553527831999,0.89948850870132,13615,0.62377822399139,Cammeo
931,13891,486.93798828125,209.80476379395,85.738426208496,0.91268754005432,14170,0.82847261428833,Cammeo
932,12723,465.94198608397994,197.75231933593997,83.90299987793,0.9055295586586,12974,0.6831507682800301,Cammeo
933,14587,497.9469909668,211.68728637695,88.913208007812,0.90751415491104,14926,0.64868593215942,Cammeo
934,14202,485.93798828125,202.61405944823997,90.650283813477,0.8943321108818101,14640,0.5617657303810101,Cammeo
935,15526,514.39099121094,216.91857910156003,91.82958221435499,0.9059724807739301,15936,0.5808454751968399,Cammeo
936,13839,481.58801269531,201.34278869628997,88.88829803466801,0.8972723484039301,14165,0.7169352173805199,Cammeo
937,13852,490.27899169922006,213.98568725586003,82.966484069824,0.92177730798721,14158,0.72832429409027,Cammeo
938,14935,489.23400878906,202.40664672852,94.645736694336,0.8839391469955401,15251,0.60904490947723,Cammeo
939,13576,475.04998779297006,200.99942016602,86.54899597168001,0.9025461077690101,13888,0.58328676223755,Cammeo
940,13998,486.37600708007994,204.20379638672,88.51287841796899,0.90117585659027,14401,0.5468823313713099,Cammeo
941,14469,484.46701049805,204.24917602538997,90.720054626465,0.89594572782516,14701,0.65872979164124,Cammeo
942,14686,503.69000244141,212.25868225098,89.78369140625,0.9061334729194599,15003,0.5521467924118,Cammeo
943,15269,496.68899536132994,210.45181274413997,92.709197998047,0.89774054288864,15474,0.80668848752975,Cammeo
944,12993,466.23901367187995,199.03352355957,83.483039855957,0.9077820777893101,13230,0.78664404153824,Cammeo
945,13414,480.28799438477006,199.48291015625,86.84285736084,0.90026623010635,13933,0.55505442619324,Cammeo
946,15035,506.15200805664,216.93530273438,89.38923645019501,0.9111590385437,15432,0.60929650068283,Cammeo
947,13034,474.36898803711,203.99584960938,81.98089599609399,0.9156944155693101,13316,0.61574071645737,Cammeo
948,13315,476.20300292969,205.1886138916,83.06101989746101,0.91440379619598,13510,0.5515741705894499,Cammeo
949,13620,479.87701416016,203.39710998535,86.375732421875,0.9053503274917599,13987,0.63576531410217,Cammeo
950,14734,498.70700073242006,211.00096130371003,90.11148071289101,0.9042201638221701,15171,0.7845998406410201,Cammeo
951,14652,499.33599853516,212.50393676758,88.751342773438,0.9086099863052399,15039,0.7679245471954301,Cammeo
952,14295,484.22698974609,202.77056884766003,91.397117614746,0.8926544785499599,14528,0.5518239736556999,Cammeo
953,12655,459.9049987793,192.99479675293,84.902694702148,0.8980358839035,12959,0.64533400535583,Cammeo
954,13444,474.59298706055,197.95042419433997,87.639190673828,0.89665347337723,13881,0.65660560131073,Cammeo
955,14115,490.40798950195,207.9595489502,87.421211242676,0.90735000371933,14580,0.57057964801788,Cammeo
956,15192,494.88900756836,208.72448730468997,93.38067626953101,0.8943403363227801,15410,0.62647420167923,Cammeo
957,11128,441.43301391602006,184.41098022461003,79.25365447998,0.90294009447098,11403,0.55810219049454,Osmancik
958,15144,505.91299438477006,212.36888122558997,92.02203369140601,0.90124386548996,15609,0.6095145940780601,Cammeo
959,14516,492.78601074219,209.76013183593997,89.513198852539,0.9043740034103399,14836,0.7335758805275001,Cammeo
960,13470,471.18798828125,200.50234985352,86.78319549560499,0.90147614479065,13729,0.58210891485214,Cammeo
961,14617,495.45001220702994,207.31588745117,90.707466125488,0.8992025256156899,14950,0.6379069685936,Cammeo
962,14359,506.08898925781,223.26084899902,82.481407165527,0.9292547106742901,14698,0.5378708243370101,Cammeo
963,14204,489.44500732422006,211.88388061523,85.945083618164,0.9140402674675,14487,0.68608415126801,Cammeo
964,14440,498.11898803711,210.27352905273,88.98815155029301,0.90603542327881,14918,0.77630233764648,Cammeo
965,13921,486.38800048827994,203.18417358398,88.837959289551,0.89935034513474,14334,0.58018672466278,Cammeo
966,14054,486.76501464844,207.58250427246003,87.13072967529301,0.9076442718505899,14343,0.78946185112,Cammeo
967,13039,476.69799804687995,198.89692687988,85.5302734375,0.9028179049491899,13383,0.55179858207703,Cammeo
968,13350,466.61898803711,196.50897216797,87.161552429199,0.8962496519088701,13562,0.7992097735404999,Cammeo
969,14850,498.44299316406,213.76127624512,88.988670349121,0.9092276096344,15071,0.69649642705917,Cammeo
970,11836,456.37899780272994,201.86959838867,75.458572387695,0.9275099039077801,12084,0.75321370363235,Cammeo
971,13333,472.38400268555,200.93856811523,85.172805786133,0.9057207703590401,13585,0.6802551150321999,Cammeo
972,13062,467.46398925781,197.80242919922,85.398551940918,0.90199971199036,13272,0.62408024072647,Cammeo
973,12886,463.90301513672006,193.87658691406003,85.477737426758,0.8975624442100502,13196,0.5952513217926,Cammeo
974,13437,476.1130065918,202.82048034668,85.112419128418,0.90768873691559,13700,0.7841386795043901,Cammeo
975,11963,448.42599487305,191.07705688477,80.814231872559,0.90615743398666,12205,0.75590801239014,Osmancik
976,12213,459.1669921875,195.58654785156003,80.640106201172,0.91104865074158,12571,0.54340380430222,Cammeo
977,13970,481.88400268555,201.47257995605,89.497215270996,0.89592003822327,14310,0.5678861737251301,Cammeo
978,14511,510.28500366211,216.34649658203,87.130111694336,0.9153170585632301,14957,0.5299853682518,Cammeo
979,14055,488.74899291992006,207.75175476073997,87.250328063965,0.9075361490249599,14484,0.55007630586624,Cammeo
980,16188,526.8759765625,224.04191589355,93.175621032715,0.9094173312187199,16605,0.66300785541534,Cammeo
981,13064,469.83599853516,199.5599822998,84.364616394043,0.9062448740005501,13382,0.65641641616821,Cammeo
982,14161,488.68701171875,206.50746154785,87.967666625977,0.9047334790229801,14428,0.59395182132721,Cammeo
983,13806,494.03201293945,212.38688659668,83.930671691895,0.91860449314117,14247,0.5336270928382899,Cammeo
984,13623,493.56799316406,211.73048400878997,82.923934936523,0.92011487483978,14065,0.52655380964279,Cammeo
985,15238,506.11499023437995,218.36039733887,89.61968994140601,0.9118961691856401,15529,0.5472240447998,Cammeo
986,13688,481.31399536132994,204.30883789062,86.378036499023,0.9062315821647601,14024,0.78938871622086,Cammeo
987,14520,496.02099609375,208.42570495605,90.746391296387,0.9002420902252201,14930,0.590964615345,Cammeo
988,13263,480.19100952147994,205.57586669922,83.13744354248,0.91457670927048,13517,0.6805726885795601,Cammeo
989,16602,528.35302734375,224.41542053223,95.472763061523,0.90499192476273,16900,0.56548249721527,Cammeo
990,14525,487.21600341797006,206.45011901855,90.843856811523,0.8979839682579001,14798,0.59334152936935,Cammeo
991,12344,466.84201049805,204.10877990723,77.814323425293,0.92447632551193,12596,0.7212808132171601,Cammeo
992,14002,490.57000732422006,209.33427429198997,86.146308898926,0.91139841079712,14336,0.6569082736969,Cammeo
993,12267,454.02499389647994,190.67359924316003,83.018287658691,0.90023964643478,12673,0.65166807174683,Cammeo
994,15093,509.30499267577994,214.42811584473,90.88327789306601,0.90573692321777,15497,0.57261550426483,Cammeo
995,12789,454.38900756836,183.62455749512,89.72113037109399,0.87250125408173,13114,0.69505435228348,Osmancik
996,12767,463.84201049805,196.19303894043,83.973564147949,0.90377163887024,13104,0.60622030496597,Cammeo
997,12079,445.99499511719,190.67359924316003,81.13324737548801,0.90495443344116,12462,0.6426709294319201,Cammeo
998,14868,510.43399047852006,219.33378601073997,88.039115905762,0.91590577363968,15190,0.79669916629791,Cammeo
999,14531,492.9580078125,207.62460327148,90.522666931152,0.89995056390762,14913,0.57125449180603,Cammeo
1000,13657,481.61898803711,207.01315307617,84.518692016602,0.9128581285476701,13872,0.5673396587371801,Cammeo
1001,12692,465.17199707031,193.20732116698997,85.29054260253899,0.89728796482086,13118,0.71480065584183,Cammeo
1002,12465,462.61599731445,196.44573974608997,82.091270446777,0.90850102901459,12794,0.73014295101166,Cammeo
1003,15032,500.60900878906,209.91653442383,91.925392150879,0.8990168571472199,15397,0.71892488002777,Cammeo
1004,13493,480.52899169922006,205.57305908203,84.683753967285,0.91121101379395,13843,0.79689347743988,Cammeo
1005,14729,496.93899536132994,209.52041625977,90.887161254883,0.90101563930511,15131,0.61207610368729,Cammeo
1006,14242,495.73901367187995,210.68092346191003,87.42848968505899,0.90983027219772,14549,0.6409540772438,Cammeo
1007,13215,479.60998535156,207.88800048828,81.676063537598,0.91958767175674,13462,0.53667151927948,Cammeo
1008,15568,519.45599365234,222.22808837891003,90.817527770996,0.91268306970596,15984,0.78270488977432,Cammeo
1009,11332,449.26000976562005,194.78192138672,75.369346618652,0.9221039414405799,11671,0.67368173599243,Cammeo
1010,13198,468.45599365234,200.49114990233997,84.691688537598,0.9063997268676801,13455,0.7319210171699501,Cammeo
1011,12442,459.53500366211,187.50885009766003,87.187301635742,0.8853227496147199,12941,0.58757966756821,Osmancik
1012,14509,496.06600952147994,211.13757324218997,88.72329711914101,0.90742433071136,14836,0.55829614400864,Cammeo
1013,16051,516.17401123047,214.87718200683997,96.845108032227,0.89267557859421,16479,0.67963755130768,Cammeo
1014,14132,482.36898803711,205.20066833496003,88.29636383056601,0.9026893973350502,14341,0.58609819412231,Cammeo
1015,14806,498.63198852539,214.38993835448997,88.97662353515601,0.9098111987114,15078,0.78338623046875,Cammeo
1016,13662,476.35299682617006,204.18565368652,85.614822387695,0.90784823894501,13894,0.6741672754287701,Cammeo
1017,16500,523.34600830078,219.72413635253997,97.14173126220699,0.89696198701859,16880,0.63063752651215,Cammeo
1018,11702,432.77398681641,177.724609375,84.66332244873,0.87924289703369,11975,0.59716266393661,Osmancik
1019,13050,467.52200317382994,194.8988494873,86.94762420654301,0.8949748277664201,13389,0.61977583169937,Cammeo
1020,15154,504.92999267577994,211.23309326172,92.508102416992,0.8990026712417599,15598,0.5750607252121,Cammeo
1021,14340,477.89599609375,196.47506713867,94.25778961181601,0.87740832567215,14700,0.6081424951553299,Cammeo
1022,13451,485.55899047852006,205.94966125488,84.316055297852,0.91235440969467,13862,0.59995537996292,Cammeo
1023,13959,477.26300048827994,200.49440002441003,89.459838867188,0.8949351906776399,14242,0.7157360315322899,Cammeo
1024,13491,475.3450012207,198.66233825683997,87.650833129883,0.89740628004074,13812,0.6988344788551301,Cammeo
1025,13621,478.75299072266,200.04331970215,88.056694030762,0.8979055881500201,14068,0.62458729743958,Cammeo
1026,16413,510.10998535156,210.55511474608997,100.12189483643,0.87970817089081,16665,0.59989035129547,Cammeo
1027,13924,498.56201171875,212.06156921387,84.910751342773,0.91633778810501,14444,0.54749923944473,Cammeo
1028,13289,467.31500244141,194.88418579102,87.81411743164101,0.89272779226303,13628,0.69539505243301,Cammeo
1029,14403,491.05999755859,207.68057250977,89.843360900879,0.9015842080116301,14708,0.5968918204307601,Cammeo
1030,13764,479.47900390625,199.29568481445,89.993705749512,0.89224141836166,14167,0.7771441340446501,Cammeo
1031,14972,501.86599731445,208.83842468262,92.893211364746,0.8956254720687901,15476,0.72707849740982,Cammeo
1032,15135,506.43499755859,208.72265625,93.819305419922,0.8932840228080698,15656,0.5745141506195101,Cammeo
1033,13484,468.86898803711,195.42338562012,88.783889770508,0.89084082841873,13786,0.72401201725006,Cammeo
1034,11815,456.60299682617006,200.11070251465,75.792816162109,0.92549723386765,12108,0.7337597608566301,Cammeo
1035,14434,488.28698730469,201.64924621582,92.53371429443399,0.88849592208862,14826,0.7077571749687199,Cammeo
1036,15389,521.30401611328,226.96099853516003,87.386932373047,0.9229038357734699,15753,0.57464528083801,Cammeo
1037,14434,477.61898803711,200.38987731933997,92.381553649902,0.8873954415321401,14660,0.78343462944031,Cammeo
1038,13933,483.93200683594,207.20593261718997,86.29931640625,0.90914005041122,14238,0.58838683366776,Cammeo
1039,14404,486.48400878906,206.77575683593997,89.474266052246,0.9015324115753199,14658,0.7945719361305199,Cammeo
1040,14038,496.61199951172006,211.56498718262,86.052490234375,0.9135428071021999,14389,0.54017239809036,Cammeo
1041,14759,483.26699829102006,203.96586608887,92.55145263671899,0.89112418889999,15002,0.78505319356918,Cammeo
1042,13429,491.37701416016,208.90878295898,83.84211730957,0.91593194007874,13837,0.53306603431702,Cammeo
1043,14560,493.9289855957,209.50883483887,89.21788787841801,0.90479701757431,14971,0.6316977143287701,Cammeo
1044,14623,499.31298828125,208.2283782959,91.47314453125,0.89834409952164,15085,0.58356612920761,Cammeo
1045,14461,483.56600952147994,202.35305786133,91.65203857421899,0.8915454149246199,14718,0.7454123497009301,Cammeo
1046,15126,500.11401367187995,209.16680908203,93.814208984375,0.89377588033676,15496,0.70603060722351,Cammeo
1047,15594,515.66101074219,216.53427124023,93.279983520508,0.90245401859283,16029,0.66666668653488,Cammeo
1048,13887,483.16799926757994,203.42085266113,88.11791229248001,0.901307284832,14240,0.6843920946121199,Cammeo
1049,15241,511.06100463867006,215.36917114258,91.274345397949,0.90575385093689,15604,0.54323494434357,Cammeo
1050,14101,479.31600952147994,199.08714294433997,90.980125427246,0.88947367668152,14383,0.61968797445297,Cammeo
1051,15026,504.47198486327994,212.47598266602,91.13345336914101,0.90334641933441,15285,0.72240382432938,Cammeo
1052,13467,478.24700927734,204.71850585938,85.145713806152,0.90940302610397,13732,0.54777300357819,Cammeo
1053,13871,496.57901000977006,212.57080078125,83.774238586426,0.9190673828125,14344,0.52781581878662,Cammeo
1054,15830,516.23199462891,220.81924438477,92.34398651123001,0.90836042165756,16074,0.7014356851577801,Cammeo
1055,14621,501.82501220702994,210.91648864746003,89.629928588867,0.90521466732025,15175,0.68908476829529,Cammeo
1056,13855,487.83099365234,207.10844421387,86.02370452880899,0.9096590280532799,14214,0.55155253410339,Cammeo
1057,11783,453.10501098632994,192.6842956543,79.173706054688,0.91168105602264,12102,0.67044097185135,Cammeo
1058,11739,448.60501098632994,187.68576049805,80.849746704102,0.9024608731269799,12118,0.5470176935195901,Osmancik
1059,11538,446.85699462891,189.68528747558997,78.97428894043,0.90920728445053,11852,0.57994472980499,Osmancik
1060,13244,461.93899536132994,194.18376159668,87.821014404297,0.89188754558563,13476,0.71127820014954,Cammeo
1061,13820,489.94198608397994,207.00410461426003,86.237106323242,0.9090917110443101,14195,0.6394003629684399,Cammeo
1062,12950,464.8869934082,194.42839050293,85.821983337402,0.8973072171211199,13288,0.60020393133163,Cammeo
1063,15600,502.84298706055,205.27551269531003,99.05281066894501,0.8758761882781999,16130,0.72142064571381,Cammeo
1064,13121,475.91000366211,202.68623352051003,83.130218505859,0.9120215177536001,13439,0.57197034358978,Cammeo
1065,14586,489.54400634766,206.59869384766003,91.260467529297,0.8971489071845999,14897,0.79557108879089,Cammeo
1066,13450,465.39801025391,193.37496948242,89.50689697265601,0.8864277005195601,13661,0.61578607559204,Cammeo
1067,14251,492.03201293945,202.84761047363,91.006050109863,0.8937113285064701,14658,0.5603790879249599,Cammeo
1068,15161,498.79098510742006,208.25204467773,93.86026000976601,0.8926728963851899,15541,0.64056956768036,Cammeo
1069,13476,478.28298950195,199.02326965332,87.92966461181601,0.8971106410026601,13931,0.5991730093955999,Cammeo
1070,14423,507.08200073242006,221.5334777832,83.90892028808601,0.92549324035645,14703,0.54221802949905,Cammeo
1071,13580,464.35699462891,190.38063049316003,91.372268676758,0.87729847431183,13781,0.62730967998505,Osmancik
1072,12974,469.27301025391,197.63316345215,84.73211669921899,0.90343064069748,13219,0.6864550113678001,Cammeo
1073,11995,477.41101074219,216.48774719238,70.77008056640601,0.94505858421326,12168,0.66605585813522,Cammeo
1074,14244,488.06600952147994,199.89988708496003,92.315399169922,0.88697981834412,14691,0.61632990837097,Cammeo
1075,12844,454.83700561522994,191.98017883301003,85.41941833496101,0.89556097984314,13043,0.61788618564606,Osmancik
1076,13424,481.17498779297006,195.90002441406003,89.30523681640601,0.8900455832481401,13950,0.65855574607849,Cammeo
1077,14035,480.62899780272994,199.14839172363,91.41089630126999,0.8884316086769101,14422,0.7162907123565699,Cammeo
1078,14162,480.25299072266,202.8959197998,89.48752593994101,0.8974818587303199,14414,0.5840240716934201,Cammeo
1079,14143,481.90798950195,199.99072265625,91.093559265137,0.89024144411087,14450,0.5842283368110699,Cammeo
1080,14272,487.70300292969,207.79873657227,88.06716156005899,0.90575116872787,14510,0.5830065608024599,Cammeo
1081,14205,487.35101318359,204.33224487305,89.63425445556601,0.8986486196517901,14637,0.77369278669357,Cammeo
1082,13226,480.15701293945,202.74841308593997,84.34415435791,0.90936279296875,13617,0.70704585313797,Cammeo
1083,14399,492.33898925781,210.13990783691003,88.102363586426,0.90786814689636,14636,0.5491818785667401,Cammeo
1084,14561,493.5299987793,208.69296264648,89.705291748047,0.9029034376144399,14986,0.77205723524094,Cammeo
1085,12968,469.34100341797006,199.90502929688,83.035224914551,0.90965104103088,13243,0.6412500739097601,Cammeo
1086,12029,441.73999023437995,181.79627990723,85.41960144043,0.88273859024048,12275,0.5965582132339499,Osmancik
1087,13450,470.97601318359,200.60816955566003,85.926719665527,0.90362185239792,13728,0.56375217437744,Cammeo
1088,15809,521.49700927734,224.52165222168,90.605117797852,0.9149587750434899,16150,0.5646071434020999,Cammeo
1089,13205,475.60000610352006,197.5489654541,86.34487915039101,0.8994221687316899,13607,0.6911079883575401,Cammeo
1090,14031,494.26501464844,213.70951843262,84.466094970703,0.91857880353928,14265,0.73886257410049,Cammeo
1091,15811,514.37799072266,218.73136901855,93.164375305176,0.9047558307647701,16135,0.8186713457107501,Cammeo
1092,14693,484.56298828125,199.61999511718997,94.80760955810499,0.88001793622971,15034,0.60916250944138,Cammeo
1093,15209,517.68798828125,221.25239562988,89.175117492676,0.91517925262451,15653,0.63529658317566,Cammeo
1094,13468,475.39801025391,199.75358581543,87.04467010498001,0.90006279945374,13817,0.5700740814209,Cammeo
1095,16505,516.22100830078,212.8531036377,99.690155029297,0.88354200124741,16820,0.58841353654861,Cammeo
1096,12422,482.19799804687995,209.21362304688,76.837036132812,0.93011599779129,12783,0.4980753660202,Cammeo
1097,14316,488.98599243164,204.42427062988,90.149101257324,0.89751189947128,14731,0.56417733430862,Cammeo
1098,14839,504.08401489257994,211.36959838867,91.347640991211,0.90179204940796,15274,0.6263824105262801,Cammeo
1099,13269,470.63500976562005,197.38409423828,86.42864990234399,0.8990381360054,13626,0.56632524728775,Cammeo
1100,13913,474.45199584961,199.11743164062,89.71703338623001,0.89273935556412,14164,0.6731011271476701,Cammeo
1101,12411,466.02801513672006,204.5133972168,78.29598236084,0.92381453514099,12707,0.53056597709656,Cammeo
1102,12602,465.9169921875,194.45513916016003,84.832008361816,0.89982312917709,13039,0.65025800466537,Cammeo
1103,12820,467.35299682617006,197.33740234375,83.972068786621,0.90494650602341,13104,0.5568344593048101,Cammeo
1104,15087,510.60501098632994,218.17434692383,89.152503967285,0.9127002954483001,15506,0.54949736595154,Cammeo
1105,11161,433.82998657227006,182.07490539551003,78.950675964355,0.90109753608704,11490,0.61122673749924,Osmancik
1106,16037,523.91400146484,223.0234375,92.54743957519501,0.90983629226685,16404,0.80104893445969,Cammeo
1107,15809,517.23297119141,222.42066955566003,91.56285858154301,0.91133511066437,16025,0.5568902492523199,Cammeo
1108,11803,463.80899047852006,201.65069580078,76.424308776855,0.9253993034362801,12138,0.54948788881302,Cammeo
1109,14620,493.94400024414,212.26605224608997,88.771675109863,0.90835058689117,14931,0.72419261932373,Cammeo
1110,15936,522.76702880859,224.61750793457,91.123741149902,0.91401338577271,16298,0.6090812087059,Cammeo
1111,15557,514.53698730469,214.07511901855,93.853897094727,0.8987722992896999,15942,0.69556468725204,Cammeo
1112,15042,504.7200012207,214.5212097168,90.208709716797,0.90728706121445,15375,0.6956160068512001,Cammeo
1113,12861,455.86599731445,191.82275390625,86.298286437988,0.8930861949920699,13058,0.58672446012497,Osmancik
1114,13877,489.62298583984,205.14512634277,86.93637084960899,0.9057652354240401,14176,0.56380772590637,Cammeo
1115,13503,477.24398803711,201.17170715332,87.36241912841801,0.9007837772369399,13743,0.56318819522858,Cammeo
1116,14254,491.26098632812005,207.76718139648,88.613700866699,0.9044852852821401,14607,0.56961315870285,Cammeo
1117,14061,470.74899291992006,190.29000854492,95.005401611328,0.8664485812187199,14347,0.61801159381866,Osmancik
